"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.3.T0";"glmnet_sign.ext.3.T1";"glmnet_sign.ext.5.T0";"glmnet_sign.ext.5.T1";"glmnet_sign.ext.10.T0";"glmnet_sign.ext.10.T1";"Aldex.kw.noadjust.0.05";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3"
"OTU543";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;__;__";0;0;0;0;0;0;0;0;0,000122673583120115;0,000387757212284149;0,000177047554973266;0,0000412305958508277;0,00032603291302257;0,0000242456569966905
"OTU544";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__uncultured_Verrucomicrobia";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000258504808189432;0,0000708190219893063;0,0000206152979254139;0,0000570557597789497;0,0000484913139933809
"OTU545";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__Lewinella_agarilytica";0;0;0;0;0;0;0;0;0,000297921559005993;0,000361906731465205;0,000212457065967919;0,00023364004315469;0,000203770570639106;0,0000484913139933809
"OTU546";"d__Bacteria;p__Myxococcota;c__Polyangia;o__PS-B29;f__PS-B29;g__PS-B29;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000105148785531527;0;0,0000885237774866329;0,000109948255602207;0,000122262342383464;0,000145473941980143
"OTU547";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales_Incertae_Sedis;g__Anderseniella;__";0;0;0;0;0;0;0;0;0,000315446356594581;0,000180953365732603;0,000354095109946532;0,000281742404980656;0,000293429621720313;0,000218210912970214
"OTU548";"d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000775514424568297;0;0,0000206152979254139;0,000032603291302257;0,000121228284983452
"OTU549";"d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;__;__;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000258504808189432;0,0000708190219893063;0,0000343588298756898;0,0000407541141278212;0,0000727369709900714
"OTU550";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Oscillatoriaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0,000114111519557899;0
"OTU551";"d__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__Berkelbacteria;f__Berkelbacteria;g__Berkelbacteria;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU552";"d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,000129252404094716;0,000123933288481286;0,00026799887303038;0,000032603291302257;0,000739492538399059
"OTU553";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;__;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0,0000354095109946532;0,0000412305958508277;0,000114111519557899;0,0000969826279867619
"OTU554";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__AB-539-J10;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000258504808189432;0,0000177047554973266;0,000185537681328725;0,0000163016456511285;0,0000848597994884166
"OTU555";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Cerasicoccus;s__uncultured_deep-sea";1;0;0;0;0;0;0;0;0,0000525743927657636;0,0000517009616378865;0,0000354095109946532;0,0000137435319502759;0,0000163016456511285;0,0000121228284983452
"OTU556";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__marine_metagenome";0;0;0;0;0;0;0;0;0,000525743927657636;0,000284355289008376;0,000177047554973266;0,000219896511204414;0,000839534751033117;0,000121228284983452
"OTU557";"d__Bacteria;p__Acidobacteriota;c__AT-s3-28;o__AT-s3-28;f__AT-s3-28;g__AT-s3-28;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000775514424568297;0,000123933288481286;0,000103076489627069;0,000138563988034592;0,0000727369709900714
"OTU558";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria;f__Candidatus_Peribacteria;g__Candidatus_Peribacteria;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000517009616378865;0;0,00000687176597513795;0,00000815082282556424;0
"OTU559";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__MSBL5;f__MSBL5;g__MSBL5;s__uncultured_Chloroflexi";0;0;0;0;0;0;0;0;0,0000350495951771757;0,000103401923275773;0,0000177047554973266;0,0000481023618259657;0,0000163016456511285;0,0000848597994884166
"OTU560";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;s__uncultured_marine";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0;0,0000481023618259657;0;0,0000363684854950357
"OTU561";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0,0000121228284983452
"OTU562";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Pelagibius;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0;0
"OTU563";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__uncultured_Ardenticatenia";1;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0,0000137435319502759;0;0
"OTU564";"d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;__;__;__";0;0;0;0;0;0;0;0;0,00064841751077775;0,000517009616378865;0,000566552175914451;0,000810868385066278;0,000374937849975955;0,000775861023894095
"OTU565";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;s__uncultured_Bacteroidetes";0;0;0;0;0;0;0;0;0,00154218218779573;0,00126667356012822;0,00127474239580751;0,00103076489627069;0,0023474369737625;0,000594018596418917
"OTU566";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,000155102884913659;0,00010622853298396;0,0000824611917016554;0,00000815082282556424;0,000169719598976833
"OTU567";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__MSBL5;f__MSBL5;g__MSBL5;s__uncultured_Dehalococcoides";0;0;0;0;0;0;0;0;0;0;0;0,0000755894257265175;0;0,0000121228284983452
"OTU568";"d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000227822368651642;0,000310205769827319;0,000300980843454552;0,000192409447303863;0,000228223039115799;0,000315193540956976
"OTU569";"d__Bacteria;p__Sva0485;c__Sva0485;o__Sva0485;f__Sva0485;g__Sva0485;s__uncultured_prokaryote";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0,0000121228284983452
"OTU570";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Thermoflexales;f__Thermoflexaceae;g__Thermoflexus;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000258504808189432;0;0,000151178851453035;0,00000815082282556424;0,0000363684854950357
"OTU571";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Ekhidna;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000517009616378865;0,0000177047554973266;0,0000824611917016554;0,0000733574054300782;0,0000121228284983452
"OTU572";"d__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__Berkelbacteria;f__Berkelbacteria;g__Berkelbacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000157723178297291;0,0000775514424568297;0,0000531142664919797;0,000144307085477897;0,0000733574054300782;0,000327316369455321
"OTU573";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__Schleiferia;s__uncultured_Bacteroidetes";0;0;0;0;0;0;0;0;0,000140198380708703;0,000206803846551546;0,0000354095109946532;0,0000687176597513795;0,0000978098739067709;0,0000363684854950357
"OTU574";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured;s__uncultured_organism";0;0;0;0;0;0;0;0;0,000297921559005993;0,000465308654740978;0,000566552175914451;0,000494767150209932;0,000342334558673698;0,000606141424917262
"OTU575";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EPR3968-O8a-Bc78;f__EPR3968-O8a-Bc78;g__EPR3968-O8a-Bc78;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU576";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmataceae;g__Izimaplasma;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0,0000354095109946532;0,0000137435319502759;0,0000733574054300782;0,0000121228284983452
"OTU577";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__SB-5;s__uncultured_organism";0;0;0;0;0;0;0;0;0,0000700991903543514;0,000129252404094716;0,0000354095109946532;0,0000687176597513795;0,000122262342383464;0,0000363684854950357
"OTU578";"d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Desulfarculales;f__Desulfarculaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0,00000687176597513795;0;0,0000606141424917262
"OTU579";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__uncultured_soil";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU580";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Pla1_lineage;f__Pla1_lineage;g__Pla1_lineage;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000517009616378865;0,0000177047554973266;0,0000343588298756898;0,000032603291302257;0,0000727369709900714
"OTU581";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__uncultured_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0,0000606141424917262
"OTU582";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__SCGC_AAA164-E04;s__uncultured_bacterium";1;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0;0,00000815082282556424;0
"OTU583";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfococcaceae;g__Desulfococcus;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU584";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__uncultured;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000775514424568297;0;0,000109948255602207;0,00000815082282556424;0,000145473941980143
"OTU585";"d__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__MSB-3C8;g__MSB-3C8;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000163016456511285;0
"OTU586";"d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000517009616378865;0,0000885237774866329;0,000123691787552483;0,000138563988034592;0,000400053340445393
"OTU587";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;__";0;0;0;1;0;0;0;0;0,000175247975885879;0,000180953365732603;0,000123933288481286;0,000206152979254139;0,000163016456511285;0,000206088084471869
"OTU588";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudahrensia;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,000103401923275773;0,0000354095109946532;0,0000412305958508277;0,0000244524684766927;0,0000484913139933809
"OTU589";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade;f__OM182_clade;g__OM182_clade;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000775514424568297;0,0000177047554973266;0,0000412305958508277;0,0000733574054300782;0,0000606141424917262
"OTU590";"d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophales;g__Omnitrophales;__";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU591";"d__Bacteria;p__Myxococcota;__;__;__;__;__";0;0;0;0;0;0;0;0;0,0000876239879429393;0,000258504808189432;0,000265571332459899;0,000226768277179552;0,000301580444545877;0,000181842427475179
"OTU592";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_CHAB-I-5_lineage;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,000129252404094716;0;0,0000206152979254139;0,0000733574054300782;0,0000242456569966905
"OTU593";"d__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota;f__Latescibacterota;g__Latescibacterota;s__uncultured_Latescibacteria";0;0;0;0;0;0;0;0;0,000105148785531527;0,000155102884913659;0,000141638043978613;0,000130563553527621;0,000122262342383464;0,00027882505546194
"OTU594";"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Psychrilyobacter;s__Psychrilyobacter_atlanticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU595";"d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B);g__SAR324_clade(Marine_group_B);s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000210297571063054;0,000232654327370489;0,000194752310470592;0,000206152979254139;0,000203770570639106;0,000472790311435464
"OTU596";"d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__uncultured_Gram-positive";0;0;0;0;0;0;0;0;0,000385545546948933;0,000697962982111467;0,000902942530363656;0,000735278959339761;0,000798780636905296;0,00120016002133618
"OTU597";"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_23;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000210297571063054;0,0000775514424568297;0,000194752310470592;0,000123691787552483;0,000179318102162413;0,000230333741468559
"OTU598";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__vadinBA26;g__vadinBA26;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000775514424568297;0,0000354095109946532;0,0000618458937762415;0;0,0000242456569966905
"OTU599";"d__Bacteria;p__Zixibacteria;c__Zixibacteria;o__Zixibacteria;f__Zixibacteria;g__Zixibacteria;s__uncultured_candidate";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0;0,0000343588298756898;0,0000163016456511285;0,0000484913139933809
"OTU600";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;__;__;__";0;0;0;0;0;0;0;0;0,0000876239879429393;0,0000258504808189432;0,0000354095109946532;0,0000481023618259657;0,0000652065826045139;0,0000606141424917262
"OTU601";"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__Solirubrobacterales_bacterium";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000517009616378865;0,0000708190219893063;0,0000274870639005518;0,000032603291302257;0,0000606141424917262
"OTU602";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__uncultured_Clostridium";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0,0000733574054300782;0
"OTU603";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__vadinBA26;g__vadinBA26;s__uncultured_Chloroflexi";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU604";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Sedimenticola;s__uncultured_gamma";0;0;0;0;0;0;0;0;0,000368020749360345;0,000206803846551546;0,000407209376438511;0,000240511809129828;0,000391239495627084;0,000218210912970214
"OTU605";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__uncultured_Acidimicrobiales";0;0;0;0;0;0;0;0;0,000368020749360345;0,000180953365732603;0,000389504620941185;0,000474151852284519;0,000366787027150391;0,000363684854950357
"OTU606";"d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__uncultured;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU607";"d__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15;f__MBNT15;g__MBNT15;s__uncultured_organism";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0;0;0,00000815082282556424;0,0000242456569966905
"OTU608";"d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Babeliaceae;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU609";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria;__";0;0;0;0;0;0;0;0;0,000122673583120115;0,000413607693103092;0,000247866576962572;0,000274870639005518;0,000203770570639106;0,00027882505546194
"OTU610";"d__Bacteria;p__Elusimicrobiota;c__Rs-M47;o__Rs-M47;f__Rs-M47;g__Rs-M47;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU611";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfurivibrionaceae;g__MSBL7;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0,0000412305958508277;0,000203770570639106;0,0000121228284983452
"OTU612";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU613";"d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeales;g__Iainarchaeales;s__uncultured_archaeon";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000517009616378865;0,0000354095109946532;0,0000618458937762415;0,0000244524684766927;0,000145473941980143
"OTU614";"d__Bacteria;p__Planctomycetota;c__vadinHA49;o__vadinHA49;f__vadinHA49;g__vadinHA49;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000315446356594581;0,000491159135559921;0,000531142664919797;0,000274870639005518;0,000431993609754905;0,000424298997442083
"OTU615";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0,00000815082282556424;0
"OTU616";"d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriales;g__Kapabacteriales;s__uncultured_organism";0;0;0;0;0;0;0;0;0,0000525743927657636;0,000103401923275773;0,0000177047554973266;0,0000618458937762415;0,000032603291302257;0,0000484913139933809
"OTU617";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__mle1-8;f__mle1-8;g__mle1-8;s__uncultured_planctomycete";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU618";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Thiogranum;s__uncultured_gamma";0;0;0;0;0;0;0;0;0,0000350495951771757;0,000129252404094716;0,0000885237774866329;0,0000962047236519313;0,0000978098739067709;0,0000727369709900714
"OTU619";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;__;__;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000354095109946532;0,0000549741278011036;0;0,0000848597994884166
"OTU620";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;s__Clostridiales_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU621";"d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales;f__Sumerlaeaceae;g__Sumerlaea;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0,000103401923275773;0,0000177047554973266;0,0000137435319502759;0,0000570557597789497;0,0000848597994884166
"OTU622";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__uncultured_Bacteroidetes";0;0;0;0;0;0;1;0;0,00140198380708703;0,0011374211560335;0,000743599730887716;0,000405434192533139;0,000758026522777474;0,000460667482937119
"OTU623";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales;s__delta_proteobacterium";0;0;0;0;0;0;0;0;0,000122673583120115;0,0000775514424568297;0,00010622853298396;0,0000893329576767934;0,0000978098739067709;0,0000969826279867619
"OTU624";"d__Bacteria;p__Planctomycetota;__;__;__;__;__";0;0;0;0;0;0;0;0;0,000192772773474466;0,000310205769827319;0,000336390354449205;0,000364203596682311;0,000228223039115799;0,000484913139933809
"OTU625";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80;f__pItb-vmat-80;g__pItb-vmat-80;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,000155102884913659;0,0000531142664919797;0,0000755894257265175;0,000105960696732335;0,0000606141424917262
"OTU626";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0,0000177047554973266;0,0000274870639005518;0,000032603291302257;0,0000363684854950357
"OTU627";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;__";0;0;0;0;0;0;0;0;0,000262871963828818;0,000232654327370489;0,000194752310470592;0,000171794149378449;0,000285278798894748;0,000109105456485107
"OTU628";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Rs-M59_termite_group;g__Rs-M59_termite_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0,000123933288481286;0,000109948255602207;0,00286908963459861;0,0000484913139933809
"OTU629";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Carboxylicivirga;s__Carboxylicivirga_flava";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0,00000815082282556424;0,0000606141424917262
"OTU630";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0,00000815082282556424;0
"OTU631";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__uncultured_Epsilonproteobacteria";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU632";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;__;__;__";0;0;0;0;0;0;0;0;0,000280396761417406;0,000206803846551546;0,000283276087957225;0,000178665915353587;0,000904741333637631;0,0000969826279867619
